"cislo strany","nazov strany","cislo kandidata",meno,priezvisko,tituly,vek,povolania,mesto
16,"SMER - sociálna demokracia",55,Peter,Šuca,PaedDr.,47,"poslanec NR SR","Nová Lesná"
16,"SMER - sociálna demokracia",56,Boris,Susko,JUDr.;PhD.,45,"poslanec NR SR","Ivanka pri Dunaji"
16,"SMER - sociálna demokracia",57,Rastislav,Chovanec,Ing.;PhD.,36,"štátny tajomník",Bratislava
16,"SMER - sociálna demokracia",58,Michal,Bagačka,Mgr.,52,"poslanec NR SR;primátor",Hnúšťa
16,"SMER - sociálna demokracia",59,Augustín,Hambálek,Ing.,58,"poslanec NR SR",Trnava
16,"SMER - sociálna demokracia",60,Peter,Náhlik,PhDr.,34,"poslanec NR SR",Trnava
16,"SMER - sociálna demokracia",61,Oľga,Nachtmannová,Mgr.;PhD.,52,"poslankyňa NR SR",Bratislava
16,"SMER - sociálna demokracia",62,Marián,Kéry,Mgr.,38,"poslanec NR SR","Červený Hrádok"
16,"SMER - sociálna demokracia",63,Mikuláš,Krajkovič,Mgr.,47,"poslanec NR SR",Vápeník
16,"SMER - sociálna demokracia",64,Milan,Panáček,Ing.,38,"poslanec NR SR",Dohňany
16,"SMER - sociálna demokracia",65,Vladimír,Baláž,MUDr.;PhD.,57,"poslanec NR SR","Banská Bystrica"
16,"SMER - sociálna demokracia",66,Jozef,Ježík,MUDr.,48,"poslanec NR SR",Zvolen
16,"SMER - sociálna demokracia",67,Martin,Nemky,Ing.;MBA,35,"zástupca primátora",Nitra
16,"SMER - sociálna demokracia",68,Milan,Mojš,Ing.,59,"poslanec NR SR",Likavka
16,"SMER - sociálna demokracia",69,Ladislav,Andreánsky,MUDr.,52,"poslanec NR SR","Liptovský Hrádok"
16,"SMER - sociálna demokracia",70,Darina,Gabániová,MUDr.;PhD.,60,"poslankyňa NR SR",Čataj
16,"SMER - sociálna demokracia",71,Ľuboš,Martinák,Ing.,57,"poslanec NR SR",Medzilaborce
16,"SMER - sociálna demokracia",72,Viliam,Jasaň,RSDr.,63,"poslanec NR SR",Bratislava
16,"SMER - sociálna demokracia",73,Ivan,Varga,Ing.,62,"poslanec NR SR",Hlohovec
16,"SMER - sociálna demokracia",74,Marek,Mitterpák,Ing.,41,"vedúci odboru Košického samosprávneho kraja",Košice
16,"SMER - sociálna demokracia",75,Peter,Fitz,Mgr.,40,"poslanec NR SR",Šenkvice
16,"SMER - sociálna demokracia",76,Štefan,Gašparovič,,42,"poslanec NR SR","Slovenský Grob"
16,"SMER - sociálna demokracia",77,Marián,Záhumenský,Ing.,52,"poslanec NR SR","Dvory nad Žitavou"
16,"SMER - sociálna demokracia",78,Jaroslav,Demian,Ing.,53,"poslanec NR SR",Brezno
16,"SMER - sociálna demokracia",79,Bibiána,Riapošová,Mgr.,51,"poslankyňa NR SR",Bratislava
16,"SMER - sociálna demokracia",80,Lea,Grečková,Mgr.,55,"poslankyňa NR SR","Spišská Nová Ves"
16,"SMER - sociálna demokracia",81,Juraj,Gedra,Mgr.,30,právnik,Kežmarok
16,"SMER - sociálna demokracia",82,Andrej,Kolesík,Mgr.,33,"poslanec NR SR",Bratislava
16,"SMER - sociálna demokracia",83,Peter,Kalivoda,Mgr.,38,"ekonomický riaditeľ","Plavecký Štvrtok"
16,"SMER - sociálna demokracia",84,Emília,Müllerová,MUDr.,61,"poslankyňa NR SR",Kremnica
16,"SMER - sociálna demokracia",85,Milan,Géci,Mgr.,63,"poslanec NR SR",Košice
16,"SMER - sociálna demokracia",86,Viera,Kučerová,JUDr.,59,"poslankyňa NR SR",Holíč
16,"SMER - sociálna demokracia",87,Eva,Hufková,PhDr.,59,"poslankyňa NR SR","Horná Štubňa"
16,"SMER - sociálna demokracia",88,Peter,Marušinec,Ing.,34,primátor,"Nová Dubnica"
16,"SMER - sociálna demokracia",89,Magda,Košútová,Ing.,60,"poslankyňa NR SR",Trenčín
16,"SMER - sociálna demokracia",90,Viliam,Holeva,Ing.,65,"poslanec NR SR",Bardejov
16,"SMER - sociálna demokracia",91,Tibor,Lebocký,Ing.,51,"poslanec NR SR",Budča
16,"SMER - sociálna demokracia",92,Milan,Halúz,Mgr.,49,"poslanec NR SR",Levice
16,"SMER - sociálna demokracia",93,Vladislav,Petráš,Ing.,52,"poslanec NR SR",Myjava
16,"SMER - sociálna demokracia",94,Slavomír,Drozd,Ing.,50,dizajnér,Bratislava
16,"SMER - sociálna demokracia",95,Rastislav,Čepák,Bc.,40,"poslanec NR SR;starosta","Košecké Podhradie"
16,"SMER - sociálna demokracia",96,Marián,Kovačócy,Ing.,57,"poslanec NR SR",Trnava
16,"SMER - sociálna demokracia",97,František,Petro,Ing.,54,"poslanec NR SR",Ploské
16,"SMER - sociálna demokracia",98,Otto,Brixi,"JUDr. Ing.",30,"poslanec NR SR",Košice
16,"SMER - sociálna demokracia",99,Miroslav,Čellár,Mgr.,32,"poradca podpredsedu NR SR","Banská Bystrica"
16,"SMER - sociálna demokracia",100,Antonín,Cicoň,Ing.,51,"lesný inžinier",Smolník
16,"SMER - sociálna demokracia",101,Ján,Babič,Ing.,60,"poslanec NR SR",Rožňava
16,"SMER - sociálna demokracia",102,Michal,Lukša,Mgr.,53,"poslanec NR SR",Snina
16,"SMER - sociálna demokracia",103,Jozef,Andrejčák,Mgr.,35,starosta,Košice
16,"SMER - sociálna demokracia",104,Viera,Šedivcová,Mgr.,60,"poslankyňa NR SR",Žarnovica
16,"SMER - sociálna demokracia",105,Štefan,Hreha,Ing.,57,"poslanec NR SR","Vranov nad Topľou"
16,"SMER - sociálna demokracia",106,Ján,Zvonár,"prof. MUDr.;CSc.",64,lekár,Bratislava
16,"SMER - sociálna demokracia",107,Viera,Mazúrová,Ing.,54,"poslankyňa NR SR","Oravská Lesná"
16,"SMER - sociálna demokracia",108,Peter,Gaži,Ing.,50,"poslanec NR SR","Spišská Belá"
16,"SMER - sociálna demokracia",109,Svetlana,Pavlovičová,Ing.,38,"poslankyňa NR SR",Prešov
16,"SMER - sociálna demokracia",110,Radko,Gavliak,Ing.,38,riaditeľ,Prievidza
16,"SMER - sociálna demokracia",111,Vladimír,Macášek,Ing.,57,"prednosta okresného úradu","Kysucké Nové Mesto"
16,"SMER - sociálna demokracia",112,Peter,Obrimčák,MUDr.,55,lekár,Stropkov
16,"SMER - sociálna demokracia",113,Ján,Račák,Mgr.,58,riaditeľ,Brezno
16,"SMER - sociálna demokracia",114,Tomáš,Alscher,Ing.,31,"ekonomický námestník",Bratislava
16,"SMER - sociálna demokracia",115,František,Mrázik,Ing.,55,živnostník,Žihárec
16,"SMER - sociálna demokracia",116,Igor,Nicák,RNDr.,52,"prednosta okresného úradu",Piešťany
16,"SMER - sociálna demokracia",117,Iveta,Hanulíková,Ing.,51,ekonómka,Bratislava
16,"SMER - sociálna demokracia",118,Ján,Hrubý,Mgr.,28,"zástupca generálneho riaditeľa",Trnava
16,"SMER - sociálna demokracia",119,Juraj,Gerlici,Mgr.,37,"riaditeľ Úradu TSK",Trenčín
16,"SMER - sociálna demokracia",120,Ľubomír,Bláha,PaedDr.,64,"prednosta okresného úradu","Dolný Kubín"
16,"SMER - sociálna demokracia",121,Vladimír,Jánošík,Ing.,50,primátor,Lipany
16,"SMER - sociálna demokracia",122,Branislav,Hámorník,Ing.,51,"prednosta okresného úradu",Lučenec
16,"SMER - sociálna demokracia",123,Helena,Bohátová,Ing.;PhD.,55,"prednostka okresného úradu","Nové Zámky"
16,"SMER - sociálna demokracia",124,Tomáš,Kučera,,23,"asistent poslanca NR SR",Trnava
16,"SMER - sociálna demokracia",125,Katarína,Jankacká,Ing.;PhD.,35,"riaditeľka ÚPSVaR","Považská Bystrica"
16,"SMER - sociálna demokracia",126,Marián,Múdry,,59,podnikateľ,Bytča
16,"SMER - sociálna demokracia",127,Peter,Sokol,Ing.,56,"prednosta okresného úradu","Stará Ľubovňa"
16,"SMER - sociálna demokracia",128,Andrea,Žiaková,Ing.,44,"prednostka okresného úradu","Žiar nad Hronom"
16,"SMER - sociálna demokracia",129,Martin,Lidaj,Ing.,38,"zástupca primátora",Senica
16,"SMER - sociálna demokracia",130,Ľubomír,Haško,,43,živnostník,"Veľký Krtíš"
16,"SMER - sociálna demokracia",131,Kvetoslava,Hejbalová,PhDr.,60,viceprimátorka,"Nové Mesto nad Váhom"
16,"SMER - sociálna demokracia",132,Dušan,Petrík,Ing.,60,manažér;energetik,Žilina
16,"SMER - sociálna demokracia",133,Ľubomír,Komara,Bc.,44,informatik,Levoča
16,"SMER - sociálna demokracia",134,Július,Laššan,Ing.,51,starosta,"Mokrá Lúka"
16,"SMER - sociálna demokracia",135,Zita,Koprdová,Mgr.,50,"prednostka okresného úradu",Hosťovce
16,"SMER - sociálna demokracia",136,Milan,Berec,Ing.,56,starosta,"Trenčianska Teplá"
16,"SMER - sociálna demokracia",137,Matúš,"Šutaj - Eštok",Mgr.,29,riaditeľ,Budkovce
16,"SMER - sociálna demokracia",138,Ladislav,Bódi,Ing.,64,"zástupca primátora",Detva
16,"SMER - sociálna demokracia",139,Marián,Siekela,RNDr.,55,riaditeľ,Krupina
16,"SMER - sociálna demokracia",140,Marek,Illéš,Ing.,41,"prednosta okresného úradu",Nitra
16,"SMER - sociálna demokracia",141,Jozef,Žilík,Ing.,56,riaditeľ;manažér,Poltár
16,"SMER - sociálna demokracia",142,Silvia,Púčiková,Ing.,48,učiteľka,Trstená
16,"SMER - sociálna demokracia",143,Martina,Gašparová,Mgr.,32,"asistentka poslanca NR SR",Levice
16,"SMER - sociálna demokracia",144,Janka,Krahulíková,Mgr.,54,"riaditeľka ÚPSVaR",Topoľčany
16,"SMER - sociálna demokracia",145,Marta,Gubrická,PaedDr.,57,"prednostka okresného úradu",Trnava
16,"SMER - sociálna demokracia",146,Jana,Malinková,Ing.,33,"poradkyňa predsedu NR SR",Topoľčany
16,"SMER - sociálna demokracia",147,Alexander,Daško,Mgr.,46,riaditeľ,"Banská Bystrica"
16,"SMER - sociálna demokracia",148,Ján,Elzer,,64,starosta,"Kamenica nad Hronom"
16,"SMER - sociálna demokracia",149,Júlia,Gálová,Mgr.,61,"prednostka okresného úradu",Galanta
16,"SMER - sociálna demokracia",150,Martin,Lukačovič,JUDr.,39,právnik,Prievidza
17,"Kresťanskodemokratické hnutie",1,Ján,Figeľ,Ing.;PhD.,56,"predseda hnutia",Bratislava
17,"Kresťanskodemokratické hnutie",2,Miroslava,Szitová,Mgr.,41,"školská psychologička;sociálna pedagogička",Smižany
17,"Kresťanskodemokratické hnutie",3,Peter,Belinský,Ing.,47,"poradca riaditeľa",Žilina
17,"Kresťanskodemokratické hnutie",4,Július,Brocka,Ing.,59,"poslanec NR SR","Križovany nad Dudváhom"
17,"Kresťanskodemokratické hnutie",5,Ján,Hudacký,Ing.,57,"poslanec NR SR",Prešov
17,"Kresťanskodemokratické hnutie",6,Miloš,Moravčík,Ing.;PhD.,32,ekonóm,Bratislava
17,"Kresťanskodemokratické hnutie",7,Pavol,Zajac,Ing.,49,"poslanec NR SR",Sedliská
17,"Kresťanskodemokratické hnutie",8,Pavol,Hrušovský,JUDr.,63,"poslanec NR SR",Nitra
